state,year,tempf,tempc
Connecticut,1974,48.23333333,9.018518519
Connecticut,1975,49.05833333,9.476851852
Connecticut,1976,47.58333333,8.657407407
Connecticut,1977,48.19166667,8.99537037
Connecticut,1978,46.725,8.180555556
Connecticut,1979,48.825,9.347222222
Connecticut,1980,47.93333333,8.851851852
Connecticut,1981,48.40833333,9.115740741
Connecticut,1982,47.94166667,8.856481481
Connecticut,1983,49.40833333,9.671296296
Connecticut,1984,48.95,9.416666667
Connecticut,1985,48.65833333,9.25462963
Connecticut,1986,48.49166667,9.162037037
Connecticut,1987,48.825,9.347222222
Connecticut,1988,48.325,9.069444444
Connecticut,1989,47.94166667,8.856481481
Connecticut,1990,51.06666667,10.59259259
Connecticut,1991,50.95833333,10.53240741
Connecticut,1992,47.68333333,8.712962963
Connecticut,1993,48.65,9.25
Connecticut,1994,48.85833333,9.365740741
Connecticut,1995,49.03333333,9.462962963
Connecticut,1996,48.375,9.097222222
Connecticut,1997,48.64166667,9.24537037
Connecticut,1998,51.59166667,10.88425926
Connecticut,1999,50.85,10.47222222
Connecticut,2000,48.53333333,9.185185185
Connecticut,2001,50.24166667,10.13425926
Connecticut,2002,50.46666667,10.25925926
Connecticut,2003,48.15833333,8.976851852
Connecticut,2004,48.75833333,9.310185185
Connecticut,2005,49.50833333,9.726851852
Connecticut,2006,51.13333333,10.62962963
Connecticut,2007,49.53333333,9.740740741
Connecticut,2008,49.7,9.833333333
Connecticut,2009,48.84166667,9.356481481
Connecticut,2010,51.35,10.75
Connecticut,2011,50.85833333,10.47685185
Connecticut,2012,52.46666667,11.37037037
Connecticut,2013,49.78333333,9.87962963
Connecticut,2014,48.675,9.263888889
Connecticut,2015,49.84166667,9.912037037
Connecticut,2016,51.775,10.98611111
Connecticut,2017,50.925,10.51388889
Connecticut,2018,50.75833333,10.4212963
Connecticut,2019,49.825,9.902777778
Delaware,1895,52.70833333,11.50462963
Delaware,1896,53.88333333,12.15740741
Delaware,1897,53.60833333,12.00462963
Delaware,1898,54.75,12.63888889
Delaware,1899,53.275,11.81944444
Delaware,1900,55.16666667,12.87037037
Delaware,1901,52.85,11.58333333
Delaware,1902,53.5,11.94444444
Delaware,1903,53.15,11.75
Delaware,1904,50.91666667,10.50925926
Delaware,1905,52.80833333,11.56018519
Delaware,1906,54.45833333,12.47685185
Delaware,1907,52,11.11111111
Delaware,1908,54.01666667,12.23148148
Delaware,1909,53.43333333,11.90740741
Delaware,1910,53.325,11.84722222
Delaware,1911,54.51666667,12.50925926
Delaware,1912,52.95,11.63888889
Delaware,1913,55.59166667,13.10648148
Delaware,1914,53.1,11.72222222
Delaware,1915,53.71666667,12.06481481
Delaware,1916,53.05,11.69444444
Delaware,1917,51.425,10.79166667
Delaware,1918,53.425,11.90277778
Delaware,1919,54.45,12.47222222
Delaware,1920,52.94166667,11.63425926
Delaware,1921,56.23333333,13.46296296
Delaware,1922,54.33333333,12.40740741
Delaware,1923,53.93333333,12.18518519
Delaware,1924,52.34166667,11.30092593
Delaware,1925,54.49166667,12.49537037
Delaware,1926,52.45,11.36111111
Delaware,1927,53.89166667,12.16203704
Delaware,1928,53.55,11.97222222
Delaware,1929,54.30833333,12.39351852
Delaware,1930,54.71666667,12.62037037
Delaware,1931,55.675,13.15277778
Delaware,1932,55.03333333,12.7962963
Delaware,1933,54.85833333,12.69907407
Delaware,1934,53.325,11.84722222
Delaware,1935,53.14166667,11.74537037
Delaware,1936,53.74166667,12.0787037
Delaware,1937,54.08333333,12.26851852
Delaware,1938,55.08333333,12.82407407
Delaware,1939,54.94166667,12.74537037
Delaware,1940,51.68333333,10.93518519
Delaware,1941,54.61666667,12.56481481
Delaware,1942,54.49166667,12.49537037
Delaware,1943,54.18333333,12.32407407
Delaware,1944,54.18333333,12.32407407
Delaware,1945,54.50833333,12.50462963
Delaware,1946,55.21666667,12.89814815
Delaware,1947,53.93333333,12.18518519
Delaware,1948,53.96666667,12.2037037
Delaware,1949,56.44166667,13.5787037
Delaware,1950,54.00833333,12.22685185
Delaware,1951,54.65833333,12.58796296
Delaware,1952,54.98333333,12.76851852
Delaware,1953,55.95833333,13.31018519
Delaware,1954,55.14166667,12.85648148
Delaware,1955,54.55,12.52777778
Delaware,1956,54.3,12.38888889
Delaware,1957,55.14166667,12.85648148
Delaware,1958,52.41666667,11.34259259
Delaware,1959,55.74166667,13.18981481
Delaware,1960,53.45,11.91666667
Delaware,1961,53.95833333,12.19907407
Delaware,1962,52.875,11.59722222
Delaware,1963,53.00833333,11.6712963
Delaware,1964,54.19166667,12.3287037
Delaware,1965,53.63333333,12.01851852
Delaware,1966,53.33333333,11.85185185
Delaware,1967,52.61666667,11.4537037
Delaware,1968,53.91666667,12.17592593
Delaware,1969,53.39166667,11.88425926
Delaware,1970,53.96666667,12.2037037
Delaware,1971,54.55,12.52777778
Delaware,1972,53.58333333,11.99074074
Delaware,1973,55.61666667,13.12037037
Delaware,1974,54.64166667,12.5787037
Delaware,1975,55.19166667,12.88425926
Delaware,1976,53.775,12.09722222
Delaware,1977,54.625,12.56944444
Delaware,1978,52.90833333,11.61574074
Delaware,1979,53.78333333,12.10185185
Delaware,1980,54.08333333,12.26851852
Delaware,1981,53.575,11.98611111
Delaware,1982,53.95833333,12.19907407
Delaware,1983,54.90833333,12.72685185
Delaware,1984,54.68333333,12.60185185
Delaware,1985,55.35,12.97222222
Delaware,1986,55.09166667,12.8287037
Delaware,1987,54.89166667,12.71759259
Delaware,1988,54.11666667,12.28703704
Delaware,1989,54.19166667,12.3287037
Delaware,1990,57.2,14
Delaware,1991,56.925,13.84722222
Delaware,1992,53.91666667,12.17592593
Delaware,1993,54.85,12.69444444
Delaware,1994,55.01666667,12.78703704
Delaware,1995,55.1,12.83333333
Delaware,1996,54.025,12.23611111
Delaware,1997,54.83333333,12.68518519
Delaware,1998,57.40833333,14.11574074
Delaware,1999,56.50833333,13.61574074
Delaware,2000,54.74166667,12.63425926
Delaware,2001,56.09166667,13.38425926
Delaware,2002,57.15833333,13.97685185
Delaware,2003,54.58333333,12.5462963
Delaware,2004,55.825,13.23611111
Delaware,2005,55.725,13.18055556
Delaware,2006,57.325,14.06944444
Delaware,2007,56.29166667,13.49537037
Delaware,2008,56.30833333,13.50462963
Delaware,2009,55.425,13.01388889
Delaware,2010,56.675,13.70833333
Delaware,2011,57.425,14.125
Delaware,2012,58.475,14.70833333
Delaware,2013,55.825,13.23611111
Delaware,2014,54.71666667,12.62037037
Delaware,2015,56.41666667,13.56481481
Delaware,2016,57.36666667,14.09259259
Delaware,2017,57.625,14.23611111
Delaware,2018,57.14166667,13.96759259
Delaware,2019,57.51666667,14.17592593
Florida,1895,68.71666667,20.39814815
Florida,1896,69.93333333,21.07407407
Florida,1897,70.43333333,21.35185185
Florida,1898,70.075,21.15277778
Florida,1899,70.36666667,21.31481481
Florida,1900,69.90833333,21.06018519
Florida,1901,67.98333333,19.99074074
Florida,1902,69.89166667,21.05092593
Florida,1903,68.975,20.54166667
Florida,1904,69.25833333,20.69907407
Florida,1905,70.05,21.13888889
Florida,1906,69.64166667,20.91203704
Florida,1907,70.54166667,21.41203704
Florida,1908,70.29166667,21.27314815
Florida,1909,70.16666667,21.2037037
Florida,1910,68.15833333,20.08796296
Florida,1911,71.25833333,21.81018519
Florida,1912,70.03333333,21.12962963
Florida,1913,69.99166667,21.10648148
Florida,1914,69.06666667,20.59259259
Florida,1915,69.10833333,20.61574074
Florida,1916,69.60833333,20.89351852
Florida,1917,68.775,20.43055556
Florida,1918,69.825,21.01388889
Florida,1919,70.4,21.33333333
Florida,1920,68.9,20.5
Florida,1921,70.95833333,21.64351852
Florida,1922,71.05,21.69444444
Florida,1923,70.06666667,21.14814815
Florida,1924,69.36666667,20.75925926
Florida,1925,70.425,21.34722222
Florida,1926,69.26666667,20.7037037
Florida,1927,71.08333333,21.71296296
Florida,1928,69.24166667,20.68981481
Florida,1929,70.70833333,21.50462963
Florida,1930,69.20833333,20.6712963
Florida,1931,69.85833333,21.03240741
Florida,1932,70.95833333,21.64351852
Florida,1933,70.86666667,21.59259259
Florida,1934,69.79166667,20.99537037
Florida,1935,69.78333333,20.99074074
Florida,1936,70.08333333,21.15740741
Florida,1937,69.83333333,21.01851852
Florida,1938,70.21666667,21.23148148
Florida,1939,70.6,21.44444444
Florida,1940,68.23333333,20.12962963
Florida,1941,69.85,21.02777778
Florida,1942,69.35833333,20.75462963
Florida,1943,69.46666667,20.81481481
Florida,1944,70.175,21.20833333
Florida,1945,70.725,21.51388889
Florida,1946,71.24166667,21.80092593
Florida,1947,70.31666667,21.28703704
Florida,1948,71.60833333,22.00462963
Florida,1949,71.56666667,21.98148148
Florida,1950,70.25833333,21.25462963
Florida,1951,70.35833333,21.31018519
Florida,1952,70.26666667,21.25925926
Florida,1953,70.80833333,21.56018519
Florida,1954,70.09166667,21.16203704
Florida,1955,70.21666667,21.23148148
Florida,1956,69.94166667,21.0787037
Florida,1957,70.99166667,21.66203704
Florida,1958,68.98333333,20.5462963
Florida,1959,70.6,21.44444444
Florida,1960,69.31666667,20.73148148
Florida,1961,70,21.11111111
Florida,1962,69.84166667,21.02314815
Florida,1963,69.21666667,20.67592593
Florida,1964,70.05,21.13888889
Florida,1965,70.2,21.22222222
Florida,1966,69.00833333,20.56018519
Florida,1967,70.225,21.23611111
Florida,1968,68.60833333,20.33796296
Florida,1969,68.99166667,20.55092593
Florida,1970,69.43333333,20.7962963
Florida,1971,70.41666667,21.34259259
Florida,1972,70.95,21.63888889
Florida,1973,70.25833333,21.25462963
Florida,1974,70.875,21.59722222
Florida,1975,71.20833333,21.78240741
Florida,1976,68.975,20.54166667
Florida,1977,69.43333333,20.7962963
Florida,1978,69.73333333,20.96296296
Florida,1979,69.85,21.02777778
Florida,1980,69.93333333,21.07407407
Florida,1981,69.26666667,20.7037037
Florida,1982,71.50833333,21.94907407
Florida,1983,69.26666667,20.7037037
Florida,1984,69.975,21.09722222
Florida,1985,70.825,21.56944444
Florida,1986,71.45833333,21.9212963
Florida,1987,70.16666667,21.2037037
Florida,1988,69.71666667,20.9537037
Florida,1989,70.95833333,21.64351852
Florida,1990,72.49166667,22.49537037
Florida,1991,71.78333333,22.10185185
Florida,1992,70.275,21.26388889
Florida,1993,70.3,21.27777778
Florida,1994,71.55,21.97222222
Florida,1995,70.79166667,21.55092593
Florida,1996,69.89166667,21.05092593
Florida,1997,71.14166667,21.74537037
Florida,1998,72.49166667,22.49537037
Florida,1999,71.16666667,21.75925926
Florida,2000,70.575,21.43055556
Florida,2001,70.93333333,21.62962963
Florida,2002,71.29166667,21.8287037
Florida,2003,70.86666667,21.59259259
Florida,2004,70.81666667,21.56481481
Florida,2005,70.83333333,21.57407407
Florida,2006,71.35833333,21.86574074
Florida,2007,71.75,22.08333333
Florida,2008,70.825,21.56944444
Florida,2009,71.15833333,21.75462963
Florida,2010,69.19166667,20.66203704
Florida,2011,71.68333333,22.0462963
Florida,2012,71.89166667,22.16203704
Florida,2013,71.68333333,22.0462963
Florida,2014,70.64166667,21.46759259
Florida,2015,73.35833333,22.97685185
Florida,2016,72.46666667,22.48148148
Florida,2017,72.84166667,22.68981481
Florida,2018,72.275,22.375
Florida,2019,73.18333333,22.87962963
Georgia,1895,62.025,16.68055556
Georgia,1896,64.43333333,18.01851852
Georgia,1897,64.175,17.875
Georgia,1898,63.55833333,17.53240741
Georgia,1899,63.65,17.58333333
Georgia,1900,63.66666667,17.59259259
Georgia,1901,61.4,16.33333333
Georgia,1902,63.35,17.41666667
Georgia,1903,62.375,16.875
Georgia,1904,62.40833333,16.89351852
Georgia,1905,63.05,17.25
Georgia,1906,63.30833333,17.39351852
Georgia,1907,63.95,17.75
Georgia,1908,64.05833333,17.81018519
Georgia,1909,63.55,17.52777778
Georgia,1910,62.41666667,16.89814815
Georgia,1911,65.05,18.36111111
Georgia,1912,62.45833333,16.9212963
Georgia,1913,63.65833333,17.58796296
Georgia,1914,62.75833333,17.08796296
Georgia,1915,63.35,17.41666667
Georgia,1916,63.59166667,17.55092593
Georgia,1917,61.96666667,16.64814815
Georgia,1918,63.59166667,17.55092593
Georgia,1919,64.4,18
Georgia,1920,62.35,16.86111111
Georgia,1921,65.43333333,18.57407407
Georgia,1922,65.01666667,18.34259259
Georgia,1923,63.8,17.66666667
Georgia,1924,62.28333333,16.82407407
Georgia,1925,64.975,18.31944444
Georgia,1926,63.00833333,17.22685185
Georgia,1927,65.26666667,18.48148148
Georgia,1928,62.70833333,17.06018519
Georgia,1929,63.66666667,17.59259259
Georgia,1930,62.93333333,17.18518519
Georgia,1931,64.31666667,17.9537037
Georgia,1932,64.61666667,18.12037037
Georgia,1933,65.03333333,18.35185185
Georgia,1934,63.45833333,17.47685185
Georgia,1935,63.71666667,17.62037037
Georgia,1936,63.78333333,17.65740741
Georgia,1937,63.24166667,17.35648148
Georgia,1938,64.3,17.94444444
Georgia,1939,64.30833333,17.94907407
Georgia,1940,61.525,16.40277778
Georgia,1941,63.75833333,17.64351852
Georgia,1942,62.89166667,17.16203704
Georgia,1943,63.21666667,17.34259259
Georgia,1944,63.40833333,17.44907407
Georgia,1945,63.90833333,17.72685185
Georgia,1946,64.275,17.93055556
Georgia,1947,62.71666667,17.06481481
Georgia,1948,63.83333333,17.68518519
Georgia,1949,64.40833333,18.00462963
Georgia,1950,63.33333333,17.40740741
Georgia,1951,63.69166667,17.60648148
Georgia,1952,63.85,17.69444444
Georgia,1953,63.85833333,17.69907407
Georgia,1954,64.10833333,17.83796296
Georgia,1955,63.5,17.5
Georgia,1956,63.78333333,17.65740741
Georgia,1957,64.09166667,17.8287037
Georgia,1958,61.84166667,16.5787037
Georgia,1959,63.525,17.51388889
Georgia,1960,62.01666667,16.67592593
Georgia,1961,62.59166667,16.99537037
Georgia,1962,63.09166667,17.27314815
Georgia,1963,61.88333333,16.60185185
Georgia,1964,62.56666667,16.98148148
Georgia,1965,63.13333333,17.2962963
Georgia,1966,61.725,16.51388889
Georgia,1967,62.43333333,16.90740741
Georgia,1968,61.625,16.45833333
Georgia,1969,61.69166667,16.49537037
Georgia,1970,62.825,17.125
Georgia,1971,63.30833333,17.39351852
Georgia,1972,63.45833333,17.47685185
Georgia,1973,63.44166667,17.46759259
Georgia,1974,63.83333333,17.68518519
Georgia,1975,63.71666667,17.62037037
Georgia,1976,61.475,16.375
Georgia,1977,62.85,17.13888889
Georgia,1978,62.58333333,16.99074074
Georgia,1979,62.26666667,16.81481481
Georgia,1980,63.00833333,17.22685185
Georgia,1981,62.35,16.86111111
Georgia,1982,63.93333333,17.74074074
Georgia,1983,61.925,16.625
Georgia,1984,63.325,17.40277778
Georgia,1985,63.75,17.63888889
Georgia,1986,65.03333333,18.35185185
Georgia,1987,63.26666667,17.37037037
Georgia,1988,62.4,16.88888889
Georgia,1989,63.225,17.34722222
Georgia,1990,65.65833333,18.69907407
Georgia,1991,64.54166667,18.0787037
Georgia,1992,62.73333333,17.07407407
Georgia,1993,63.225,17.34722222
Georgia,1994,63.625,17.56944444
Georgia,1995,63.48333333,17.49074074
Georgia,1996,62.65,17.02777778
Georgia,1997,63.20833333,17.33796296
Georgia,1998,65.69166667,18.71759259
Georgia,1999,64.49166667,18.05092593
Georgia,2000,63.35,17.41666667
Georgia,2001,63.94166667,17.74537037
Georgia,2002,64.35833333,17.97685185
Georgia,2003,63.31666667,17.39814815
Georgia,2004,63.975,17.76388889
Georgia,2005,63.79166667,17.66203704
Georgia,2006,64.55,18.08333333
Georgia,2007,64.8,18.22222222
Georgia,2008,63.51666667,17.50925926
Georgia,2009,63.41666667,17.4537037
Georgia,2010,62.95833333,17.19907407
Georgia,2011,64.64166667,18.13425926
Georgia,2012,65.5,18.61111111
Georgia,2013,63.39166667,17.43981481
Georgia,2014,62.96666667,17.2037037
Georgia,2015,65.30833333,18.50462963
Georgia,2016,65.79166667,18.77314815
Georgia,2017,65.825,18.79166667
Georgia,2018,65.08333333,18.37962963
Georgia,2019,66.225,19.01388889
Idaho,1895,41.40833333,5.226851852
Idaho,1896,42.775,5.986111111
Idaho,1897,42.56666667,5.87037037
Idaho,1898,41.70833333,5.393518519
Idaho,1899,41.51666667,5.287037037
Idaho,1900,43.975,6.652777778
Idaho,1901,43.18333333,6.212962963
Idaho,1902,41.94166667,5.523148148
Idaho,1903,41.05833333,5.032407407
Idaho,1904,43.25,6.25
Idaho,1905,42.19166667,5.662037037
Idaho,1906,42.95,6.083333333
Idaho,1907,42.68333333,5.935185185
Idaho,1908,42.05,5.583333333
Idaho,1909,42.11666667,5.62037037
Idaho,1910,43.35,6.305555556
Idaho,1911,40.76666667,4.87037037
Idaho,1912,40.95833333,4.976851852
Idaho,1913,41.04166667,5.023148148
Idaho,1914,42.775,5.986111111
Idaho,1915,43.1,6.166666667
Idaho,1916,40.18333333,4.546296296
Idaho,1917,41.5,5.277777778
Idaho,1918,43.09166667,6.162037037
Idaho,1919,41.85833333,5.476851852
Idaho,1920,41.76666667,5.425925926
Idaho,1921,43.23333333,6.240740741
Idaho,1922,40.775,4.875
Idaho,1923,41.85833333,5.476851852
Idaho,1924,41.78333333,5.435185185
Idaho,1925,44.09166667,6.717592593
Idaho,1926,44.175,6.763888889
Idaho,1927,42.16666667,5.648148148
Idaho,1928,42.34166667,5.74537037
Idaho,1929,40.825,4.902777778
Idaho,1930,41.58333333,5.324074074
Idaho,1931,42.625,5.902777778
Idaho,1932,40.89166667,4.939814815
Idaho,1933,42.50833333,5.837962963
Idaho,1934,46.91666667,8.287037037
Idaho,1935,41.79166667,5.439814815
Idaho,1936,42.93333333,6.074074074
Idaho,1937,41.98333333,5.546296296
Idaho,1938,43.425,6.347222222
Idaho,1939,44.05833333,6.699074074
Idaho,1940,44.91666667,7.175925926
Idaho,1941,43.64166667,6.467592593
Idaho,1942,41.625,5.347222222
Idaho,1943,42.575,5.875
Idaho,1944,41.675,5.375
Idaho,1945,42.35833333,5.75462963
Idaho,1946,42.78333333,5.990740741
Idaho,1947,43.23333333,6.240740741
Idaho,1948,41.40833333,5.226851852
Idaho,1949,41.70833333,5.393518519
Idaho,1950,42.25833333,5.699074074
Idaho,1951,41.35,5.194444444
Idaho,1952,41.80833333,5.449074074
Idaho,1953,44.19166667,6.773148148
Idaho,1954,43.2,6.222222222
Idaho,1955,40.3,4.611111111
Idaho,1956,42.00833333,5.560185185
Idaho,1957,42.06666667,5.592592593
Idaho,1958,44.48333333,6.935185185
Idaho,1959,42.63333333,5.907407407
Idaho,1960,42.275,5.708333333
Idaho,1961,43.55833333,6.421296296
Idaho,1962,42.43333333,5.796296296
Idaho,1963,43.49166667,6.384259259
Idaho,1964,40.6,4.777777778
Idaho,1965,42.475,5.819444444
Idaho,1966,43.48333333,6.37962963
Idaho,1967,43.59166667,6.439814815
Idaho,1968,42.30833333,5.726851852
Idaho,1969,42.75,5.972222222
Idaho,1970,42.475,5.819444444
Idaho,1971,41.7,5.388888889
Idaho,1972,42.13333333,5.62962963
Idaho,1973,42.78333333,5.990740741
Idaho,1974,43.04166667,6.134259259
Idaho,1975,41.16666667,5.092592593
Idaho,1976,42.14166667,5.634259259
Idaho,1977,42.99166667,6.106481481
Idaho,1978,42.35833333,5.75462963
Idaho,1979,42.36666667,5.759259259
Idaho,1980,43.25833333,6.25462963
Idaho,1981,44.34166667,6.856481481
Idaho,1982,41.05,5.027777778
Idaho,1983,42.875,6.041666667
Idaho,1984,40.75833333,4.865740741
Idaho,1985,39.66666667,4.259259259
Idaho,1986,44.075,6.708333333
Idaho,1987,44.50833333,6.949074074
Idaho,1988,44.18333333,6.768518519
Idaho,1989,42.75,5.972222222
Idaho,1990,43.45833333,6.365740741
Idaho,1991,43.275,6.263888889
Idaho,1992,44.975,7.208333333
Idaho,1993,40.90833333,4.949074074
Idaho,1994,44.325,6.847222222
Idaho,1995,43.65,6.472222222
Idaho,1996,43.175,6.208333333
Idaho,1997,43.23333333,6.240740741
Idaho,1998,44.325,6.847222222
Idaho,1999,43.58333333,6.435185185
Idaho,2000,43.93333333,6.62962963
